"Event ID","Title","Description","Start Date","End Date","Start Time","End Time","Setup","Teardown","Location","Library Branch","Event Organizer","Presenter","Audiences","Categories","Publishing Status","Internal Tags","Event Note","Registration Required","In-Person Seats","Online Seats","Confirmed Registrations","Waiting-List Registrations","Cancelled Registrations","Anticipated Attendance","Actual Attendance (In Person)","Actual Attendance (Online)","Confirmed Attendance","Event URL"
"11503152","Sweat and Swagger","Join Sweat & Swagger instructor Adrienne Quarlena for a heart pumping cardio dance workout that will have you dripping with sweat and leaving with swag.  ","2024-01-18","2024-01-18","10:00","11:00","","","Auditorium","Palmetto Branch Library","Adrienne Quarlena","Adrienne Quarlena","Adults (18+)","Health/Fitness/Wellness","Published","Free","","Yes","25","0","7","0","1","0","10","","0","https://manateelibrary.libcal.com/event/11503152"
"11552859","Island Morning Book Club","This book club is led by Joan Pettigrew and meets the third Thursday at 10:15 am. All are welcome and their list of book club picks are available at the front desk.","2024-01-18","2024-01-18","10:15","11:15","","","Meeting Room","Island Branch Library","Aaron Drake","Joan Pettigrew","Adults (18+)","Literacy > Book Clubs & Author Talks","Published","Free","","No","0","0","0","0","0","0","15","","0","https://manateelibrary.libcal.com/event/11552859"
"11544662","French Appreciation Club","An informal weekly opportunity for community members to get together to practice the French language and also discuss the history, famous sites, and cuisine of France.","2024-01-18","2024-01-18","10:30","11:30","","","","Central Library","Chelsea B. - Manatee County Public Library","","Adults (18+)","Language Learning","Published","Free","","No","0","0","0","0","0","0","8","","0","https://manateelibrary.libcal.com/event/11544662"
"11652301","Trash to Treasure: Plastic Bag Sleeping Mat!","Come learn how to turn plastic grocery bags into beautiful sleeping mats (and pillows)! This interactive program shows the steps to make plastic grocery bags into lovely waterproof sleeping mats! Not only are these mats appreciated by people experiencing homelessness, soldiers, and campers, but even more importantly, these great mats enable us to keep all this plastic out of our landfills! We will first learn how to turn the bags into “yarn” and then see how to turn this yarn into beautiful mats.","2024-01-18","2024-01-18","10:30","11:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","","Adults (18+)","Crafts","Published","","Free","Yes","30","0","14","0","5","0","19","","0","https://manateelibrary.libcal.com/event/11652301"
"11557423","Game Day","Game Day is a combination of Scrabble, Mahjong and Bridge. Beginners, Intermediate and Skilled players are welcome.
 ","2024-01-18","2024-01-18","12:00","16:00","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","","Adults (18+)","Fun & Games","Published","Free","","No","0","0","0","0","0","0","36","","0","https://manateelibrary.libcal.com/event/11557423"
"11511818","Musical Motion","Musical Motion is a fun parent-child learn & play class that encourages bonding while developing early learning and literacy skills in children. Sessions focus on creative activities that enhance brain development and build preschoolers' social skills, language skills, motor skills, and more. 
","2024-01-18","2024-01-18","12:00","13:00","","","Main Room","Little Discovery Center","Rosemary Jarrett","","Babies (0-18 months), Preschool (3-5 years)","Education, Literacy > Storytimes","Published","Free","","Yes","15","0","11","0","0","0","36","","0","https://manateelibrary.libcal.com/event/11511818"
"11538060","Preschool Treetops Storytime","Rocky Bluff Library invites budding scientists to join us for an exciting session of interactive storytelling intertwined with captivating science activities and crafts. Delve into enchanting tales that spark curiosity, followed by hands-on experiments and crafty creations perfectly tailored for preschoolers. Watch their eyes light up as they explore the wonders of science through engaging stories and playful, age-appropriate activities, fostering a love for learning and discovery! 
","2024-01-18","2024-01-18","12:15","13:00","","","Meeting Room","Rocky Bluff Branch Library","Jenn L-Manatee","","Preschool (3-5 years)","Literacy > Storytimes, Science/Nature/Environment","Published","Free","","No","0","0","0","0","0","0","30","","0","https://manateelibrary.libcal.com/event/11538060"
"11531028","Preschool Treetops Storytime (Ages 4-6)","Enjoy stories and a craft. For ages 3-6","2024-01-18","2024-01-18","12:30","13:15","","","Meeting Room 102","Braden River Branch Library","Chris Culp","","Preschool (3-5 years)","Literacy > Storytimes","Published","","","No","0","0","0","0","0","0","5","","0","https://manateelibrary.libcal.com/event/11531028"
"11552905","Sunshine Stitchers Knit and Crochet","Like to knit or crochet? Join us to knit or crochet for family, friends, and charity - along with a fun afternoon of sharing patterns, yarns, and conversation. Beginners are welcome! If you are a beginner, please register. Ages 12 & up.","2024-01-18","2024-01-18","13:00","16:00","","","Meeting Room","Island Branch Library","Aaron Drake","","Adults (18+), Teens (13-18 years)","Crafts","Published","Free","","Yes","20","0","0","0","0","20","16","","0","https://manateelibrary.libcal.com/event/11552905"
"11538092","Chair Yoga with Manching","A new class designed for absolutely everyone regardless of age or fitness level. Taught by Manching Tom, Certified Yoga Instructor. This is a perfect class for anyone who’s new to yoga or coming back from any injury.","2024-01-18","2024-01-18","13:30","14:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","Manching Tom","Adults (18+)","Health/Fitness/Wellness","Published","Friends-funded","","Yes","25","0","25","9","9","0","30","","0","https://manateelibrary.libcal.com/event/11538092"
"11743100","Intro to Computers 2","Take a deeper look into the settings on your computer, how to change your computer to fit your needs, and a brief dip into internet searching and how to navigate through web pages.","2024-01-18","2024-01-18","14:00","15:00","","","Meeting Room","Central Library","Chelsea B. - Manatee County Public Library","","Adults (18+)","Technology > Computers","Published","Free","","Yes","10","0","2","0","0","0","1","","0","https://manateelibrary.libcal.com/event/11743100"
"11560010","One-on-One Tech Help","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

 ","2024-01-18","2024-01-18","14:00","14:30","","","Lobby Table","South Manatee Branch Library","Kira Thoenes - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","1","0","0","1","","1","https://manateelibrary.libcal.com/event/11560010"
"11544730","One-on-One Tech Help (English)","One-on-One tech assistance: Androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-01-18","2024-01-18","14:00","14:30","","","Study Room 4","Central Library","Bethany Stevens - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","0","0","1","0","0","","0","https://manateelibrary.libcal.com/event/11544730"
"11560042","One-on-One Tech Help","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

 ","2024-01-18","2024-01-18","14:30","15:00","","","Lobby Table","South Manatee Branch Library","Kira Thoenes - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","1","0","1","","1","https://manateelibrary.libcal.com/event/11560042"
"11538179","Ukulele Instruction--Advanced (Level 3)","Students will be learning, split island strumming, 3/4 picking, and continuing to play songs using country strumming and Chuck strumming.","2024-01-18","2024-01-18","14:45","16:15","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","Kathleen Reynolds","Adults (18+)","Music Instruction","Published","Free","","Yes","6","0","5","0","1","0","19","","0","https://manateelibrary.libcal.com/event/11538179"
"11560099","One-on-One Tech Help","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

 ","2024-01-18","2024-01-18","15:00","15:30","","","Lobby Table","South Manatee Branch Library","Kira Thoenes - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","1","","1","https://manateelibrary.libcal.com/event/11560099"
"11544748","One-on-One Tech Help (English)","One-on-One tech assistance: Androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-01-18","2024-01-18","15:00","15:30","","","Study Room 4","Central Library","Bethany Stevens - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","1","0","1","","0","https://manateelibrary.libcal.com/event/11544748"
"11560075","One-on-One Tech Help","One-on-One tech assistance: androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.

 ","2024-01-18","2024-01-18","15:30","16:00","","","Lobby Table","South Manatee Branch Library","Kira Thoenes - Manatee County Public Library","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","1","","1","https://manateelibrary.libcal.com/event/11560075"
"11824161","Make a Bookmark","Make a bookmark to use in your new books at the brand-new Lakewood Ranch Library!","2024-01-18","2024-01-18","16:00","17:00","","","The Workshop (#118)","Lakewood Ranch Library","Elise Montes","","Children (4-7 years), Tweens (8-12 years)","Crafts","Published","Free","","No","0","0","0","0","0","0","40","","0","https://manateelibrary.libcal.com/event/11824161"
"11651492","Sweat and Swagger @ RKB","Join Sweat and Swagger instructor Adrienne Quarlena for a special class hosted at the Rocky Bluff Branch library! Be ready for a heart-pumping cardio dance workout that will have you dripping with sweat and leaving with swag.","2024-01-18","2024-01-18","17:00","17:45","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","","Adults (18+)","Health/Fitness/Wellness","Published","Free","","Yes","12","0","3","0","1","0","2","","0","https://manateelibrary.libcal.com/event/11651492"
"11616885","English to Speakers of Other Languages (ESOL) Classes (REGISTRATION LINK PROVIDED)","English tutoring and conversational classes. Presented by the Manatee Literacy Council. Clases de tutorial y conversacion gratutas para adultos. Audience: 18+

Limited to 15 people.

Please register using this link: https://secure.lglforms.com/form_engine/s/xugw38WAzbDqxk9JXFTv8Q



","2024-01-18","2024-01-18","18:00","19:30","","","Auditorium","Central Library","Jyna Johnson","Manatee Literacy Council","Adults (18+)","Language Learning","Published","Foundation-funded","","No","0","0","0","0","0","0","11","","0","https://manateelibrary.libcal.com/event/11616885"
